"Term"	"Ont"	"N"	"DE"	"P.DE"
"GO:0120045"	"stereocilium maintenance"	"BP"	1	0	1
"GO:0006463"	"steroid hormone receptor complex assembly"	"BP"	1	0	1
"GO:0046272"	"stilbene catabolic process"	"BP"	1	0	1
"GO:0009810"	"stilbene metabolic process"	"BP"	1	0	1
"GO:0061102"	"stomach neuroendocrine cell differentiation"	"BP"	1	0	1
"GO:0120064"	"stomach pylorus smooth muscle contraction"	"BP"	1	0	1
"GO:0000732"	"strand displacement"	"BP"	1	0	1
"GO:1990170"	"stress response to cadmium ion"	"BP"	1	0	1
"GO:1990046"	"stress-induced mitochondrial fusion"	"BP"	1	0	1
"GO:0010814"	"substance P catabolic process"	"BP"	1	0	1
"GO:0061753"	"substrate localization to autophagosome"	"BP"	1	0	1
"GO:0021539"	"subthalamus development"	"BP"	1	0	1
"GO:0006781"	"succinyl-CoA pathway"	"BP"	1	0	1
"GO:0039521"	"suppression by virus of host autophagy"	"BP"	1	0	1
"GO:0039513"	"suppression by virus of host catalytic activity"	"BP"	1	0	1
"GO:0039650"	"suppression by virus of host cysteine-type endopeptidase activity involved in apoptotic process"	"BP"	1	0	1
"GO:0036268"	"swimming"	"BP"	1	0	1
"GO:0060386"	"synapse assembly involved in innervation"	"BP"	1	0	1
"GO:0099538"	"synaptic signaling via neuropeptide"	"BP"	1	0	1
"GO:0008039"	"synaptic target recognition"	"BP"	1	0	1
"GO:0097401"	"synaptic vesicle lumen acidification"	"BP"	1	0	1
"GO:0070489"	"T cell aggregation"	"BP"	1	0	1
"GO:0002870"	"T cell anergy"	"BP"	1	0	1
"GO:0001777"	"T cell homeostatic proliferation"	"BP"	1	0	1
"GO:1903699"	"tarsal gland development"	"BP"	1	0	1
"GO:0042412"	"taurine biosynthetic process"	"BP"	1	0	1
"GO:0061571"	"TDP phosphorylation"	"BP"	1	0	1
"GO:0032203"	"telomere formation via telomerase"	"BP"	1	0	1
"GO:1903823"	"telomere single strand break repair"	"BP"	1	0	1
"GO:0097393"	"telomeric repeat-containing RNA transcription"	"BP"	1	0	1
"GO:0097394"	"telomeric repeat-containing RNA transcription by RNA polymerase II"	"BP"	1	0	1
"GO:0061370"	"testosterone biosynthetic process"	"BP"	1	0	1
"GO:0015904"	"tetracycline transport"	"BP"	1	0	1
"GO:0046901"	"tetrahydrofolylpolyglutamate biosynthetic process"	"BP"	1	0	1
"GO:0050955"	"thermoception"	"BP"	1	0	1
"GO:0042357"	"thiamine diphosphate metabolic process"	"BP"	1	0	1
"GO:0015888"	"thiamine transport"	"BP"	1	0	1
"GO:1901337"	"thioester transport"	"BP"	1	0	1
"GO:0009088"	"threonine biosynthetic process"	"BP"	1	0	1
"GO:0006210"	"thymine catabolic process"	"BP"	1	0	1
"GO:0019859"	"thymine metabolic process"	"BP"	1	0	1
"GO:0035364"	"thymine transport"	"BP"	1	0	1
"GO:0042404"	"thyroid hormone catabolic process"	"BP"	1	0	1
"GO:0070460"	"thyroid-stimulating hormone secretion"	"BP"	1	0	1
"GO:0038194"	"thyroid-stimulating hormone signaling pathway"	"BP"	1	0	1
"GO:0060129"	"thyroid-stimulating hormone-secreting cell differentiation"	"BP"	1	0	1
"GO:1905071"	"tight junction disassembly"	"BP"	1	0	1
"GO:0035665"	"TIRAP-dependent toll-like receptor 4 signaling pathway"	"BP"	1	0	1
"GO:0035664"	"TIRAP-dependent toll-like receptor signaling pathway"	"BP"	1	0	1
"GO:0038123"	"toll-like receptor TLR1:TLR2 signaling pathway"	"BP"	1	0	1
"GO:0002930"	"trabecular meshwork development"	"BP"	1	0	1
"GO:0032639"	"TRAIL production"	"BP"	1	0	1
"GO:0044795"	"trans-Golgi network to recycling endosome transport"	"BP"	1	0	1
"GO:0099191"	"trans-synaptic signaling by BDNF"	"BP"	1	0	1
"GO:0099183"	"trans-synaptic signaling by BDNF, modulating synaptic transmission"	"BP"	1	0	1
"GO:0099553"	"trans-synaptic signaling by endocannabinoid, modulating synaptic transmission"	"BP"	1	0	1
"GO:0099552"	"trans-synaptic signaling by lipid, modulating synaptic transmission"	"BP"	1	0	1
"GO:0099540"	"trans-synaptic signaling by neuropeptide"	"BP"	1	0	1
"GO:0099551"	"trans-synaptic signaling by neuropeptide, modulating synaptic transmission"	"BP"	1	0	1
"GO:0006392"	"transcription elongation from mitochondrial promoter"	"BP"	1	0	1
"GO:0001113"	"transcriptional open complex formation at RNA polymerase II promoter"	"BP"	1	0	1
"GO:0001174"	"transcriptional start site selection at RNA polymerase II promoter"	"BP"	1	0	1
"GO:1905313"	"transforming growth factor beta receptor signaling pathway involved in heart development"	"BP"	1	0	1
"GO:0036364"	"transforming growth factor beta1 activation"	"BP"	1	0	1
"GO:0036366"	"transforming growth factor beta3 activation"	"BP"	1	0	1
"GO:0014886"	"transition between slow and fast fiber"	"BP"	1	0	1
"GO:0002333"	"transitional one stage B cell differentiation"	"BP"	1	0	1
"GO:0002332"	"transitional stage B cell differentiation"	"BP"	1	0	1
"GO:0042000"	"translocation of peptides or proteins into host"	"BP"	1	0	1
"GO:0044053"	"translocation of peptides or proteins into host cell cytoplasm"	"BP"	1	0	1
"GO:0051808"	"translocation of peptides or proteins into other organism involved in symbiotic interaction"	"BP"	1	0	1
"GO:0019089"	"transmission of virus"	"BP"	1	0	1
"GO:0075606"	"transport of viral material towards nucleus"	"BP"	1	0	1
"GO:0005991"	"trehalose metabolic process"	"BP"	1	0	1
"GO:0070413"	"trehalose metabolism in response to stress"	"BP"	1	0	1
"GO:1904274"	"tricellular tight junction assembly"	"BP"	1	0	1
"GO:0021730"	"trigeminal sensory nucleus development"	"BP"	1	0	1
"GO:0016104"	"triterpenoid biosynthetic process"	"BP"	1	0	1
"GO:0001680"	"tRNA 3'-terminal CCA addition"	"BP"	1	0	1
"GO:0051391"	"tRNA acetylation"	"BP"	1	0	1
"GO:1990983"	"tRNA demethylation"	"BP"	1	0	1
"GO:0000968"	"tRNA exon ligation"	"BP"	1	0	1
"GO:0000971"	"tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate"	"BP"	1	0	1
"GO:0016031"	"tRNA import into mitochondrion"	"BP"	1	0	1
"GO:0002128"	"tRNA nucleoside ribose methylation"	"BP"	1	0	1
"GO:0071528"	"tRNA re-export from nucleus"	"BP"	1	0	1
"GO:0002926"	"tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation"	"BP"	1	0	1
"GO:0002127"	"tRNA wobble base cytosine methylation"	"BP"	1	0	1
"GO:0021558"	"trochlear nerve development"	"BP"	1	0	1
"GO:0019442"	"tryptophan catabolic process to acetyl-CoA"	"BP"	1	0	1
"GO:0072535"	"tumor necrosis factor (ligand) superfamily member 11 production"	"BP"	1	0	1
"GO:0072560"	"type B pancreatic cell maturation"	"BP"	1	0	1
"GO:0002445"	"type II hypersensitivity"	"BP"	1	0	1
"GO:0001794"	"type IIa hypersensitivity"	"BP"	1	0	1
"GO:0006571"	"tyrosine biosynthetic process"	"BP"	1	0	1
"GO:0034474"	"U2 snRNA 3'-end processing"	"BP"	1	0	1
"GO:0034477"	"U6 snRNA 3'-end processing"	"BP"	1	0	1
"GO:0032194"	"ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate"	"BP"	1	0	1
"GO:1901006"	"ubiquinone-6 biosynthetic process"	"BP"	1	0	1
"GO:1901004"	"ubiquinone-6 metabolic process"	"BP"	1	0	1
"GO:0006256"	"UDP catabolic process"	"BP"	1	0	1
"GO:0046048"	"UDP metabolic process"	"BP"	1	0	1
"GO:0061569"	"UDP phosphorylation"	"BP"	1	0	1
"GO:0033320"	"UDP-D-xylose biosynthetic process"	"BP"	1	0	1
"GO:0033319"	"UDP-D-xylose metabolic process"	"BP"	1	0	1
"GO:0006049"	"UDP-N-acetylglucosamine catabolic process"	"BP"	1	0	1
"GO:0015790"	"UDP-xylose transmembrane transport"	"BP"	1	0	1
"GO:0007624"	"ultradian rhythm"	"BP"	1	0	1
"GO:0019061"	"uncoating of virus"	"BP"	1	0	1
"GO:0097274"	"urea homeostasis"	"BP"	1	0	1
"GO:0072192"	"ureter epithelial cell differentiation"	"BP"	1	0	1
"GO:0035799"	"ureter maturation"	"BP"	1	0	1
"GO:0072092"	"ureteric bud invasion"	"BP"	1	0	1
"GO:0006218"	"uridine catabolic process"	"BP"	1	0	1
"GO:0046108"	"uridine metabolic process"	"BP"	1	0	1
"GO:0038195"	"urokinase plasminogen activator signaling pathway"	"BP"	1	0	1
"GO:1903709"	"uterine gland development"	"BP"	1	0	1
"GO:0097699"	"vascular endothelial cell response to fluid shear stress"	"BP"	1	0	1
"GO:0036323"	"vascular endothelial growth factor receptor-1 signaling pathway"	"BP"	1	0	1
"GO:0010232"	"vascular transport"	"BP"	1	0	1
"GO:1904210"	"VCP-NPL4-UFD1 AAA ATPase complex assembly"	"BP"	1	0	1
"GO:1902378"	"VEGF-activated neuropilin signaling pathway involved in axon guidance"	"BP"	1	0	1
"GO:0060843"	"venous endothelial cell differentiation"	"BP"	1	0	1
"GO:0007371"	"ventral midline determination"	"BP"	1	0	1
"GO:0007418"	"ventral midline development"	"BP"	1	0	1
"GO:0036111"	"very long-chain fatty-acyl-CoA metabolic process"	"BP"	1	0	1
"GO:0097712"	"vesicle targeting, trans-Golgi to periciliary membrane compartment"	"BP"	1	0	1
"GO:0090522"	"vesicle tethering involved in exocytosis"	"BP"	1	0	1
"GO:0021650"	"vestibulocochlear nerve formation"	"BP"	1	0	1
"GO:0046745"	"viral capsid secondary envelopment"	"BP"	1	0	1
"GO:0019082"	"viral protein processing"	"BP"	1	0	1
"GO:0046786"	"viral replication complex formation and maintenance"	"BP"	1	0	1
"GO:0007495"	"visceral mesoderm-endoderm interaction involved in midgut development"	"BP"	1	0	1
"GO:0021524"	"visceral motor neuron differentiation"	"BP"	1	0	1
"GO:0061032"	"visceral serous pericardium development"	"BP"	1	0	1
"GO:0071939"	"vitamin A import"	"BP"	1	0	1
"GO:0071938"	"vitamin A transport"	"BP"	1	0	1
"GO:0010189"	"vitamin E biosynthetic process"	"BP"	1	0	1
"GO:0042371"	"vitamin K biosynthetic process"	"BP"	1	0	1
"GO:0070343"	"white fat cell proliferation"	"BP"	1	0	1
"GO:0046111"	"xanthine biosynthetic process"	"BP"	1	0	1
"GO:0016122"	"xanthophyll metabolic process"	"BP"	1	0	1
"GO:1901639"	"XDP catabolic process"	"BP"	1	0	1
"GO:0005998"	"xylulose catabolic process"	"BP"	1	0	1
"GO:0045186"	"zonula adherens assembly"	"BP"	1	0	1
"GO:0010070"	"zygote asymmetric cell division"	"BP"	1	0	1
"GO:0070625"	"zymogen granule exocytosis"	"BP"	1	0	1
"GO:0051083"	"'de novo' cotranslational protein folding"	"BP"	2	0	1
"GO:0044210"	"'de novo' CTP biosynthetic process"	"BP"	2	0	1
"GO:0042351"	"'de novo' GDP-L-fucose biosynthetic process"	"BP"	2	0	1
"GO:0046361"	"2-oxobutyrate metabolic process"	"BP"	2	0	1
"GO:1902559"	"3'-phospho-5'-adenylyl sulfate transmembrane transport"	"BP"	2	0	1
"GO:0046963"	"3'-phosphoadenosine 5'-phosphosulfate transport"	"BP"	2	0	1
"GO:0042904"	"9-cis-retinoic acid biosynthetic process"	"BP"	2	0	1
"GO:0042905"	"9-cis-retinoic acid metabolic process"	"BP"	2	0	1
"GO:0021560"	"abducens nerve development"	"BP"	2	0	1
"GO:0021599"	"abducens nerve formation"	"BP"	2	0	1
"GO:0021598"	"abducens nerve morphogenesis"	"BP"	2	0	1
"GO:0033277"	"abortive mitotic cell cycle"	"BP"	2	0	1
"GO:0046356"	"acetyl-CoA catabolic process"	"BP"	2	0	1
"GO:0090135"	"actin filament branching"	"BP"	2	0	1
"GO:0098870"	"action potential propagation"	"BP"	2	0	1
"GO:0002543"	"activation of blood coagulation via clotting cascade"	"BP"	2	0	1
"GO:0002541"	"activation of plasma proteins involved in acute inflammatory response"	"BP"	2	0	1
"GO:1902616"	"acyl carnitine transmembrane transport"	"BP"	2	0	1
"GO:0090716"	"adaptive immune memory response"	"BP"	2	0	1
"GO:0071106"	"adenosine 3',5'-bisphosphate transmembrane transport"	"BP"	2	0	1
"GO:1901911"	"adenosine 5'-(hexahydrogen pentaphosphate) catabolic process"	"BP"	2	0	1
"GO:1901910"	"adenosine 5'-(hexahydrogen pentaphosphate) metabolic process"	"BP"	2	0	1
"GO:0071881"	"adenylate cyclase-inhibiting adrenergic receptor signaling pathway"	"BP"	2	0	1
"GO:0007196"	"adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway"	"BP"	2	0	1
"GO:0035801"	"adrenal cortex development"	"BP"	2	0	1
"GO:0035802"	"adrenal cortex formation"	"BP"	2	0	1
"GO:0046223"	"aflatoxin catabolic process"	"BP"	2	0	1
"GO:0071929"	"alpha-tubulin acetylation"	"BP"	2	0	1
"GO:0006196"	"AMP catabolic process"	"BP"	2	0	1
"GO:0044209"	"AMP salvage"	"BP"	2	0	1
"GO:0080121"	"AMP transport"	"BP"	2	0	1
"GO:0021764"	"amygdala development"	"BP"	2	0	1
"GO:0097647"	"amylin receptor signaling pathway"	"BP"	2	0	1
"GO:0060978"	"angiogenesis involved in coronary vascular morphogenesis"	"BP"	2	0	1
"GO:0086098"	"angiotensin-activated signaling pathway involved in heart process"	"BP"	2	0	1
"GO:0010260"	"animal organ senescence"	"BP"	2	0	1
"GO:0098957"	"anterograde axonal transport of mitochondrion"	"BP"	2	0	1
"GO:0019732"	"antifungal humoral response"	"BP"	2	0	1
"GO:0061760"	"antifungal innate immune response"	"BP"	2	0	1
"GO:0048003"	"antigen processing and presentation of lipid antigen via MHC class Ib"	"BP"	2	0	1
"GO:0048007"	"antigen processing and presentation, exogenous lipid antigen via MHC class Ib"	"BP"	2	0	1
"GO:0060057"	"apoptotic process involved in mammary gland involution"	"BP"	2	0	1
"GO:0002538"	"arachidonic acid metabolite production involved in inflammatory response"	"BP"	2	0	1
"GO:0060844"	"arterial endothelial cell fate commitment"	"BP"	2	0	1
"GO:0072021"	"ascending thin limb development"	"BP"	2	0	1
"GO:0006529"	"asparagine biosynthetic process"	"BP"	2	0	1
"GO:0090164"	"asymmetric Golgi ribbon formation"	"BP"	2	0	1
"GO:0003162"	"atrioventricular node development"	"BP"	2	0	1
"GO:0009852"	"auxin catabolic process"	"BP"	2	0	1
"GO:0009850"	"auxin metabolic process"	"BP"	2	0	1
"GO:0048677"	"axon extension involved in regeneration"	"BP"	2	0	1
"GO:0007412"	"axon target recognition"	"BP"	2	0	1
"GO:0002352"	"B cell negative selection"	"BP"	2	0	1
"GO:0002322"	"B cell proliferation involved in immune response"	"BP"	2	0	1
"GO:0002339"	"B cell selection"	"BP"	2	0	1
"GO:0001923"	"B-1 B cell differentiation"	"BP"	2	0	1
"GO:0045575"	"basophil activation"	"BP"	2	0	1
"GO:0002276"	"basophil activation involved in immune response"	"BP"	2	0	1
"GO:0043366"	"beta selection"	"BP"	2	0	1
"GO:0030573"	"bile acid catabolic process"	"BP"	2	0	1
"GO:0009785"	"blue light signaling pathway"	"BP"	2	0	1
"GO:0003130"	"BMP signaling pathway involved in heart induction"	"BP"	2	0	1
"GO:0000495"	"box H/ACA snoRNA 3'-end processing"	"BP"	2	0	1
"GO:0034964"	"box H/ACA snoRNA processing"	"BP"	2	0	1
"GO:0000493"	"box H/ACA snoRNP assembly"	"BP"	2	0	1
"GO:0060532"	"bronchus cartilage development"	"BP"	2	0	1
"GO:0060434"	"bronchus morphogenesis"	"BP"	2	0	1
"GO:0086043"	"bundle of His cell action potential"	"BP"	2	0	1
"GO:0086028"	"bundle of His cell to Purkinje myocyte signaling"	"BP"	2	0	1
"GO:0003166"	"bundle of His development"	"BP"	2	0	1
"GO:0006481"	"C-terminal protein methylation"	"BP"	2	0	1
"GO:0080120"	"CAAX-box protein maturation"	"BP"	2	0	1
"GO:0071586"	"CAAX-box protein processing"	"BP"	2	0	1
"GO:0097646"	"calcitonin family receptor signaling pathway"	"BP"	2	0	1
"GO:0061591"	"calcium activated galactosylceramide scrambling"	"BP"	2	0	1
"GO:0061590"	"calcium activated phosphatidylcholine scrambling"	"BP"	2	0	1
"GO:0061589"	"calcium activated phosphatidylserine scrambling"	"BP"	2	0	1
"GO:0061588"	"calcium activated phospholipid scrambling"	"BP"	2	0	1
"GO:0099093"	"calcium export from the mitochondrion"	"BP"	2	0	1
"GO:0016340"	"calcium-dependent cell-matrix adhesion"	"BP"	2	0	1
"GO:0035585"	"calcium-mediated signaling using extracellular calcium source"	"BP"	2	0	1
"GO:0061290"	"canonical Wnt signaling pathway involved in metanephric kidney development"	"BP"	2	0	1
"GO:1904954"	"canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation"	"BP"	2	0	1
"GO:0044334"	"canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition"	"BP"	2	0	1
"GO:0036451"	"cap mRNA methylation"	"BP"	2	0	1
"GO:0110017"	"cap-independent translational initiation of linear mRNA"	"BP"	2	0	1
"GO:0097309"	"cap1 mRNA methylation"	"BP"	2	0	1
"GO:0060926"	"cardiac pacemaker cell development"	"BP"	2	0	1
"GO:0019254"	"carnitine metabolic process, CoA-linked"	"BP"	2	0	1
"GO:0015879"	"carnitine transport"	"BP"	2	0	1
"GO:0052364"	"catabolism by host of substance in symbiont"	"BP"	2	0	1
"GO:0052360"	"catabolism by host of symbiont macromolecule"	"BP"	2	0	1
"GO:0052362"	"catabolism by host of symbiont protein"	"BP"	2	0	1
"GO:0052361"	"catabolism by organism of macromolecule in other organism involved in symbiotic interaction"	"BP"	2	0	1
"GO:0052363"	"catabolism by organism of protein in other organism involved in symbiotic interaction"	"BP"	2	0	1
"GO:0052227"	"catabolism of substance in other organism involved in symbiotic interaction"	"BP"	2	0	1
"GO:0035698"	"CD8-positive, alpha-beta cytotoxic T cell extravasation"	"BP"	2	0	1
"GO:0035697"	"CD8-positive, alpha-beta T cell extravasation"	"BP"	2	0	1
"GO:0060184"	"cell cycle switching"	"BP"	2	0	1
"GO:0051728"	"cell cycle switching, mitotic to meiotic cell cycle"	"BP"	2	0	1
"GO:0060581"	"cell fate commitment involved in pattern specification"	"BP"	2	0	1
"GO:0060573"	"cell fate specification involved in pattern specification"	"BP"	2	0	1
"GO:0045168"	"cell-cell signaling involved in cell fate commitment"	"BP"	2	0	1
"GO:0060995"	"cell-cell signaling involved in kidney development"	"BP"	2	0	1
"GO:0072204"	"cell-cell signaling involved in metanephros development"	"BP"	2	0	1
"GO:0071418"	"cellular response to amine stimulus"	"BP"	2	0	1
"GO:0071483"	"cellular response to blue light"	"BP"	2	0	1
"GO:0071386"	"cellular response to corticosterone stimulus"	"BP"	2	0	1
"GO:0071376"	"cellular response to corticotropin-releasing hormone stimulus"	"BP"	2	0	1
"GO:0072738"	"cellular response to diamide"	"BP"	2	0	1
"GO:1990786"	"cellular response to dsDNA"	"BP"	2	0	1
"GO:0097211"	"cellular response to gonadotropin-releasing hormone"	"BP"	2	0	1
"GO:0071403"	"cellular response to high density lipoprotein particle stimulus"	"BP"	2	0	1
"GO:0098759"	"cellular response to interleukin-8"	"BP"	2	0	1
"GO:0071317"	"cellular response to isoquinoline alkaloid"	"BP"	2	0	1
"GO:1904387"	"cellular response to L-phenylalanine derivative"	"BP"	2	0	1
"GO:0071484"	"cellular response to light intensity"	"BP"	2	0	1
"GO:0036245"	"cellular response to menadione"	"BP"	2	0	1
"GO:0071315"	"cellular response to morphine"	"BP"	2	0	1
"GO:0071874"	"cellular response to norepinephrine stimulus"	"BP"	2	0	1
"GO:0071400"	"cellular response to oleic acid"	"BP"	2	0	1
"GO:0016036"	"cellular response to phosphate starvation"	"BP"	2	0	1
"GO:0071502"	"cellular response to temperature stimulus"	"BP"	2	0	1
"GO:1904017"	"cellular response to Thyroglobulin triiodothyronine"	"BP"	2	0	1
"GO:0097069"	"cellular response to thyroxine stimulus"	"BP"	2	0	1
"GO:0071492"	"cellular response to UV-A"	"BP"	2	0	1
"GO:0071462"	"cellular response to water stimulus"	"BP"	2	0	1
"GO:1905373"	"ceramide phosphoethanolamine biosynthetic process"	"BP"	2	0	1
"GO:1905371"	"ceramide phosphoethanolamine metabolic process"	"BP"	2	0	1
"GO:0021699"	"cerebellar cortex maturation"	"BP"	2	0	1
"GO:0021935"	"cerebellar granule cell precursor tangential migration"	"BP"	2	0	1
"GO:0021691"	"cerebellar Purkinje cell layer maturation"	"BP"	2	0	1
"GO:0021590"	"cerebellum maturation"	"BP"	2	0	1
"GO:0021893"	"cerebral cortex GABAergic interneuron fate commitment"	"BP"	2	0	1
"GO:0046069"	"cGMP catabolic process"	"BP"	2	0	1
"GO:0038116"	"chemokine (C-C motif) ligand 21 signaling pathway"	"BP"	2	0	1
"GO:0038146"	"chemokine (C-X-C motif) ligand 12 signaling pathway"	"BP"	2	0	1
"GO:0061643"	"chemorepulsion of axon"	"BP"	2	0	1
"GO:0006032"	"chitin catabolic process"	"BP"	2	0	1
"GO:0006030"	"chitin metabolic process"	"BP"	2	0	1
"GO:0060591"	"chondroblast differentiation"	"BP"	2	0	1
