"Treatment","Drug","X","VCFG_Compound_Plate_ID","Patient","WellID","Perc_FC","Bin","ZScore","Dose","Hit","Target","Pathway","VCFG_Plate_ID","compared.to","Mahalanobis","mp.value"
"Palomid 529 (P529)_5","Palomid 529 (P529)",1347,"D07","yP295_LT","C05",100,"CV1",-0.13,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D07","DMSO_0uM",5.584,0.158
"PD0325901_0.5","PD0325901",207,"D01","yP295_LT","G09",85.459,"CV1",-0.653,"0.5","No","MAPK/ERK","MAPK/ERK","D01","DMSO_0uM",1.601,0.324
"PD0325901_5","PD0325901",99,"D01","yP295_LT","D09",52.214,"CV2",-2.062,"5","No","MAPK/ERK","MAPK/ERK","D01","DMSO_0uM",9.255,0
"PD173955_0.5","PD173955",2781,"D13","yP295_LT","G03",96.485,"CV1",2.122,"0.5","No","Bcr-Abl/BTK","B Cell Receptor","D13","DMSO_0uM",2.664,0
"PD173955_5","PD173955",2673,"D13","yP295_LT","D03",100,"CV1",13.123,"5","No","Bcr-Abl/BTK","B Cell Receptor","D13","DMSO_0uM",0.587,1
"PD184352 (CI-1040)_0.5","PD184352 (CI-1040)",162,"D01","yP295_LT","F06",96.556,"CV1",-0.183,"0.5","No","MAPK/ERK","MAPK/ERK","D01","DMSO_0uM",3.673,0
"PD184352 (CI-1040)_5","PD184352 (CI-1040)",54,"D01","yP295_LT","C06",85.851,"CV1",-0.637,"5","No","MAPK/ERK","MAPK/ERK","D01","DMSO_0uM",7.006,0
"PD318088_0.5","PD318088",1005,"D05","yP295_LT","E11",98.101,"CV1",-0.307,"0.5","No","MAPK/ERK","MAPK/ERK","D05","DMSO_0uM",0.28,1
"PD318088_5","PD318088",897,"D05","yP295_LT","B11",90.694,"CV1",-0.679,"5","No","MAPK/ERK","MAPK/ERK","D05","DMSO_0uM",1.086,0.505
"PD98059_0.5","PD98059",573,"D03","yP295_LT","E11",98.394,"CV1",0.086,"0.5","No","MAPK/ERK","MAPK/ERK","D03","DMSO_0uM",2.164,0.174
"PD98059_5","PD98059",465,"D03","yP295_LT","B11",87.092,"CV1",-1.418,"5","No","MAPK/ERK","MAPK/ERK","D03","DMSO_0uM",4.958,0
"Perifosine (KRX-0401)_0.5","Perifosine (KRX-0401)",3429,"D16","yP295_LT","G08",100,"CV1",2.306,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D16","DMSO_0uM",3.08,0
"Perifosine (KRX-0401)_5","Perifosine (KRX-0401)",3330,"D16","yP295_LT","D08",31.995,"LC",-8.868,"5","Yes","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D16","DMSO_0uM",54.234,0
"PF-00562271_0.5","PF-00562271",1632,"D08","yP295_LT","E04",100,"CV1",0.476,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D08","DMSO_0uM",1.449,0.482
"PF-00562271_5","PF-00562271",1524,"D08","yP295_LT","B04",90.149,"CV1",-1.424,"5","No","Src/Syk/FAK","Src/Syk/FAK","D08","DMSO_0uM",1.202,0.814
"PF-04691502_0.5","PF-04691502",1917,"D09","yP295_LT","G03",100,"CV1",1,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D09","DMSO_0uM",0.797,1
"PF-04691502_5","PF-04691502",1809,"D09","yP295_LT","D03",24.703,"LC",-10.679,"5","Yes","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D09","DMSO_0uM",50.945,0
"PF-3758309_0.5","PF-3758309",2496,"D12","yP295_LT","E04",100,"CV1",2.305,"0.5","No","HDAC/PAK","Cytoskeletal","D12","DMSO_0uM",2.478,0.161
"PF-3758309_5","PF-3758309",2388,"D12","yP295_LT","B04",44.2,"LC",-13.269,"5","Yes","HDAC/PAK","Cytoskeletal","D12","DMSO_0uM",38.192,0
"PF-431396_0.5","PF-431396",2940,"D14","yP295_LT","E08",100,"CV1",0.676,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D14","DMSO_0uM",2.334,0
"PF-431396_5","PF-431396",2832,"D14","yP295_LT","B08",44.921,"LC",-5.311,"5","Yes","Src/Syk/FAK","Src/Syk/FAK","D14","DMSO_0uM",18.409,0
"PF-4708671_0.5","PF-4708671",1245,"D06","yP295_LT","F07",100,"CV1",-0.049,"0.5","No","RSK/SGK","PIK3/mTOR/AKT","D06","DMSO_0uM",1.314,0.339
"PF-4708671_5","PF-4708671",1137,"D06","yP295_LT","C07",16.31,"LC",-6.571,"5","Yes","RSK/SGK","PIK3/mTOR/AKT","D06","DMSO_0uM",66.58,0
"PF-477736_0.5","PF-477736",2082,"D10","yP295_LT","E10",100,"CV1",4.282,"0.5","No","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D10","DMSO_0uM",2.51,0.159
"PF-477736_5","PF-477736",1974,"D10","yP295_LT","B10",32.668,"LC",-15,"5","Yes","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D10","DMSO_0uM",82.389,0
"PF-562271_0.5","PF-562271",2145,"D10","yP295_LT","G07",100,"CV1",1.583,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D10","DMSO_0uM",1.14,0.848
"PF-562271_5","PF-562271",2037,"D10","yP295_LT","D07",47.617,"LC",-14.092,"5","Yes","Src/Syk/FAK","Src/Syk/FAK","D10","DMSO_0uM",22.58,0
"PF-573228_0.5","PF-573228",1203,"D06","yP295_LT","E05",93.457,"CV1",-0.782,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D06","DMSO_0uM",1.902,0.342
"PF-573228_5","PF-573228",1095,"D06","yP295_LT","B05",100,"CV1",0.917,"5","No","Src/Syk/FAK","Src/Syk/FAK","D06","DMSO_0uM",0.956,0.309
"PFK15_0.5","PFK15",2784,"D13","yP295_LT","G04",88.201,"CV1",-8.042,"0.5","No","Miscellaneous","PIK3/mTOR/AKT","D13","DMSO_0uM",1.375,0.683
"PFK15_5","PFK15",2676,"D13","yP295_LT","D04",100,"CV1",10.516,"5","No","Miscellaneous","PIK3/mTOR/AKT","D13","DMSO_0uM",0.445,1
"PH-797804_0.5","PH-797804",1686,"D08","yP295_LT","F10",95.682,"CV1",-0.611,"0.5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D08","DMSO_0uM",2.048,0.152
"PH-797804_5","PH-797804",1578,"D08","yP295_LT","C10",100,"CV1",0.069,"5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D08","DMSO_0uM",0.808,1
"PHA-680632_0.5","PHA-680632",789,"D04","yP295_LT","E11",100,"CV1",1.784,"0.5","No","AUK","Cell cycle progression","D04","DMSO_0uM",1.547,0.507
"PHA-680632_5","PHA-680632",681,"D04","yP295_LT","B11",100,"CV1",1.187,"5","No","AUK","Cell cycle progression","D04","DMSO_0uM",0.639,0.847
"PHA-767491_0.5","PHA-767491",1881,"D09","yP295_LT","F03",87.849,"CV1",-1.694,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D09","DMSO_0uM",1.055,0.832
"PHA-767491_5","PHA-767491",1773,"D09","yP295_LT","C03",14.536,"LC",-12.126,"5","Yes","PLK1/CDK/c-myc/Rho","Cell cycle progression","D09","DMSO_0uM",70.368,0
"PHA-793887_0.5","PHA-793887",1023,"D05","yP295_LT","F05",100,"CV1",-0.097,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D05","DMSO_0uM",1.765,0.488
"PHA-793887_5","PHA-793887",915,"D05","yP295_LT","C05",100,"HI",0.941,"5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D05","DMSO_0uM",3.657,0.17
"Phenformin HCl_0.5","Phenformin HCl",1428,"D07","yP295_LT","E08",100,"CV1",-0.221,"0.5","No","AMPK/LRRK2","AMPK","D07","DMSO_0uM",0.833,0.837
"Phenformin HCl_5","Phenformin HCl",1320,"D07","yP295_LT","B08",82.831,"CV1",-2.259,"5","No","AMPK/LRRK2","AMPK","D07","DMSO_0uM",12.061,0
"PHT-427_0.5","PHT-427",1071,"D05","yP295_LT","G09",93.012,"CV1",-0.562,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D05","DMSO_0uM",0.505,1
"PHT-427_5","PHT-427",963,"D05","yP295_LT","D09",100,"CV1",0.195,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D05","DMSO_0uM",0.788,0.5
"PI-103_0.5","PI-103",138,"D01","yP295_LT","E10",94.894,"CV1",-0.253,"0.5","No","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D01","DMSO_0uM",0.24,1
"PI-103_5","PI-103",30,"D01","yP295_LT","B10",84.701,"CV1",-0.685,"5","No","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D01","DMSO_0uM",2.417,0.348
"Piceatannol_0.5","Piceatannol",2349,"D11","yP295_LT","G03",90.621,"CV1",-1.325,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D11","DMSO_0uM",1.231,0.644
"Piceatannol_5","Piceatannol",2241,"D11","yP295_LT","D03",81.516,"CV1",-2.675,"5","No","Src/Syk/FAK","Src/Syk/FAK","D11","DMSO_0uM",4.669,0.164
"Pictilisib (GDC-0941)_0.5","Pictilisib (GDC-0941)",372,"D02","yP295_LT","F04",81.063,"CV1",-1.681,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D02","DMSO_0uM",4.56,0
"Pictilisib (GDC-0941)_5","Pictilisib (GDC-0941)",264,"D02","yP295_LT","C04",70.689,"CV2",-2.688,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D02","DMSO_0uM",10.817,0
"PIK-293_0.5","PIK-293",1290,"D06","yP295_LT","G10",100,"HI",1.461,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D06","DMSO_0uM",0.609,0.661
"PIK-293_5","PIK-293",1182,"D06","yP295_LT","D10",85.993,"CV1",-1.342,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D06","DMSO_0uM",2.475,0.165
"PIK-294_0.5","PIK-294",1452,"D07","yP295_LT","F04",78.378,"CV2",-2.78,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D07","DMSO_0uM",8.812,0
"PIK-294_5","PIK-294",1344,"D07","yP295_LT","C04",91.859,"CV1",-1.203,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D07","DMSO_0uM",8.245,0
"PIK-93_0.5","PIK-93",1059,"D05","yP295_LT","G05",91.915,"CV1",-0.617,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D05","DMSO_0uM",1.924,0.159
"PIK-93_5","PIK-93",951,"D05","yP295_LT","D05",100,"CV1",0.593,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D05","DMSO_0uM",1.918,0.345
"Pimasertib (AS-703026)_0.5","Pimasertib (AS-703026)",1020,"D05","yP295_LT","F04",100,"CV1",-0.084,"0.5","No","MAPK/ERK","MAPK/ERK","D05","DMSO_0uM",0.279,1
"Pimasertib (AS-703026)_5","Pimasertib (AS-703026)",912,"D05","yP295_LT","C04",32.317,"LC",-3.611,"5","Yes","MAPK/ERK","MAPK/ERK","D05","DMSO_0uM",18.474,0
"PLX-4720_0.5","PLX-4720",564,"D03","yP295_LT","E08",87.958,"CV1",-1.303,"0.5","No","MAPK/ERK","MAPK/ERK","D03","DMSO_0uM",5.954,0
"PLX-4720_5","PLX-4720",456,"D03","yP295_LT","B08",100,"CV1",1.323,"5","No","MAPK/ERK","MAPK/ERK","D03","DMSO_0uM",1.267,0.678
"PLX7904_0.5","PLX7904",3189,"D15","yP295_LT","F07",100,"CV1",0.294,"0.5","No","MAPK/ERK","MAPK/ERK","D15","DMSO_0uM",1.417,0.49
"PLX7904_5","PLX7904",3081,"D15","yP295_LT","C07",92.782,"CV1",-1.172,"5","No","MAPK/ERK","MAPK/ERK","D15","DMSO_0uM",1.136,0.843
"Ponatinib (AP24534)_0.5","Ponatinib (AP24534)",990,"D05","yP295_LT","E06",100,"CV1",0.25,"0.5","No","Bcr-Abl/BTK","B Cell Receptor","D05","DMSO_0uM",0.633,0.829
"Ponatinib (AP24534)_5","Ponatinib (AP24534)",882,"D05","yP295_LT","B06",5.018,"LC",-4.982,"5","Yes","Bcr-Abl/BTK","B Cell Receptor","D05","DMSO_0uM",150,0
"PP1_0.5","PP1",2334,"D11","yP295_LT","F10",93.607,"CV1",-0.882,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D11","DMSO_0uM",4.759,0.165
"PP1_5","PP1",2226,"D11","yP295_LT","C10",86.51,"CV1",-1.934,"5","No","Src/Syk/FAK","Src/Syk/FAK","D11","DMSO_0uM",5.619,0.157
"PP121_0.5","PP121",1467,"D07","yP295_LT","F09",100,"CV1",1.978,"0.5","No","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D07","DMSO_0uM",4.665,0.179
"PP121_5","PP121",1359,"D07","yP295_LT","C09",27.973,"LC",-8.675,"5","Yes","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D07","DMSO_0uM",80.196,0
"PP2_0.5","PP2",2325,"D11","yP295_LT","F07",94.022,"CV1",-0.821,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D11","DMSO_0uM",4.049,0.159
"PP2_5","PP2",2217,"D11","yP295_LT","C07",100,"CV1",0.293,"5","No","Src/Syk/FAK","Src/Syk/FAK","D11","DMSO_0uM",0.596,1
"PRT062607 (P505-15_ BIIB057) HCl_0.5","PRT062607 (P505-15_ BIIB057) HCl",3381,"D16","yP295_LT","F03",94.492,"CV1",-0.621,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D16","DMSO_0uM",1.094,0.813
"PRT062607 (P505-15_ BIIB057) HCl_5","PRT062607 (P505-15_ BIIB057) HCl",3282,"D16","yP295_LT","C03",99.015,"CV1",-0.024,"5","No","Src/Syk/FAK","Src/Syk/FAK","D16","DMSO_0uM",1.179,0.67
"Purvalanol A_0.5","Purvalanol A",3177,"D15","yP295_LT","F03",97.47,"CV1",-0.4,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D15","DMSO_0uM",0.762,1
"Purvalanol A_5","Purvalanol A",3069,"D15","yP295_LT","C03",89.114,"CV1",-1.777,"5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D15","DMSO_0uM",1.517,0.34
"Quercetin_0.5","Quercetin",1461,"D07","yP295_LT","F07",96.166,"CV1",-0.699,"0.5","No","Src/Syk/FAK","Miscellaneous","D07","DMSO_0uM",1.78,0.143
"Quercetin_5","Quercetin",1353,"D07","yP295_LT","C07",95.788,"CV1",-0.744,"5","No","Src/Syk/FAK","Miscellaneous","D07","DMSO_0uM",3.023,0.173
"R406 (free base)_0.5","R406 (free base)",1068,"D05","yP295_LT","G08",100,"CV1",-0.059,"0.5","No","Src/Syk/FAK","Src/Syk/FAK","D05","DMSO_0uM",0.737,0.648
"R406 (free base)_5","R406 (free base)",960,"D05","yP295_LT","D08",94.138,"CV1",-0.506,"5","No","Src/Syk/FAK","Src/Syk/FAK","D05","DMSO_0uM",1.252,0.476
"R547_0.5","R547",1710,"D08","yP295_LT","G06",100,"CV1",0.672,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D08","DMSO_0uM",1.272,0.661
"R547_5","R547",1602,"D08","yP295_LT","D06",19.96,"LC",-11.727,"5","Yes","PLK1/CDK/c-myc/Rho","Cell cycle progression","D08","DMSO_0uM",44.702,0
"RAF265 (CHIR-265)_0.5","RAF265 (CHIR-265)",1278,"D06","yP295_LT","G06",100,"CV1",0.547,"0.5","No","MAPK/ERK","MAPK/ERK","D06","DMSO_0uM",1.697,0.326
"RAF265 (CHIR-265)_5","RAF265 (CHIR-265)",1170,"D06","yP295_LT","D06",41.852,"LC",-4.654,"5","Yes","MAPK/ERK","MAPK/ERK","D06","DMSO_0uM",16.704,0.179
"Rapamycin (Sirolimus)_0.5","Rapamycin (Sirolimus)",174,"D01","yP295_LT","F10",100,"CV1",0.356,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D01","DMSO_0uM",1.494,0.657
"Rapamycin (Sirolimus)_5","Rapamycin (Sirolimus)",66,"D01","yP295_LT","C10",100,"CV1",0.505,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D01","DMSO_0uM",1.445,0.65
"Rebastinib (DCC-2036)_0.5","Rebastinib (DCC-2036)",1506,"D07","yP295_LT","G10",100,"CV1",0.416,"0.5","No","Bcr-Abl/BTK","B Cell Receptor","D07","DMSO_0uM",1.433,0.663
"Rebastinib (DCC-2036)_5","Rebastinib (DCC-2036)",1398,"D07","yP295_LT","D10",100,"CV1",1.394,"5","No","Bcr-Abl/BTK","B Cell Receptor","D07","DMSO_0uM",3.435,0.176
"Refametinib (RDEA119_ Bay 86-9766)_0.5","Refametinib (RDEA119_ Bay 86-9766)",348,"D02","yP295_LT","E08",88.631,"CV1",-0.948,"0.5","No","MAPK/ERK","MAPK/ERK","D02","DMSO_0uM",1.765,0.329
"Refametinib (RDEA119_ Bay 86-9766)_5","Refametinib (RDEA119_ Bay 86-9766)",240,"D02","yP295_LT","B08",36.405,"LC",-6.012,"5","Yes","MAPK/ERK","MAPK/ERK","D02","DMSO_0uM",24.254,0
"Ridaforolimus (Deforolimus_ MK-8669)_0.5","Ridaforolimus (Deforolimus_ MK-8669)",129,"D01","yP295_LT","E07",85.821,"CV1",-0.638,"0.5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D01","DMSO_0uM",2.759,0
"Ridaforolimus (Deforolimus_ MK-8669)_5","Ridaforolimus (Deforolimus_ MK-8669)",21,"D01","yP295_LT","B07",100,"HI",0.95,"5","No","PIK3/mTOR/AKT/PDK","PIK3/mTOR/AKT","D01","DMSO_0uM",2.191,0.346
"Rigosertib (ON-01910)_0.5","Rigosertib (ON-01910)",819,"D04","yP295_LT","F09",100,"HI",3.187,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D04","DMSO_0uM",0.749,0.825
"Rigosertib (ON-01910)_5","Rigosertib (ON-01910)",711,"D04","yP295_LT","C09",38.889,"LC",-7.778,"5","Yes","PLK1/CDK/c-myc/Rho","Cell cycle progression","D04","DMSO_0uM",24.269,0
"RKI-1447_0.5","RKI-1447",2547,"D12","yP295_LT","F09",98.107,"CV1",-1.372,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D12","DMSO_0uM",3.667,0.164
"RKI-1447_5","RKI-1447",2439,"D12","yP295_LT","C09",100,"CV1",-0.613,"5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D12","DMSO_0uM",4.698,0
"RN486_0.5","RN486",2373,"D11","yP295_LT","G11",99.539,"CV1",-0.003,"0.5","No","Bcr-Abl/BTK","B Cell Receptor","D11","DMSO_0uM",4.567,0.165
"RN486_5","RN486",2265,"D11","yP295_LT","D11",100,"CV1",0.284,"5","No","Bcr-Abl/BTK","B Cell Receptor","D11","DMSO_0uM",2.279,0.159
"Ro-3306_0.5","Ro-3306",2949,"D14","yP295_LT","E11",100,"CV1",0.799,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D14","DMSO_0uM",2.259,0.15
"Ro-3306_5","Ro-3306",2841,"D14","yP295_LT","B11",100,"CV1",1.268,"5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D14","DMSO_0uM",2.407,0.167
"Ro3280_0.5","Ro3280",2589,"D12","yP295_LT","G11",41.48,"LC",-13.869,"0.5","Yes","PLK1/CDK/c-myc/Rho","Cell cycle progression","D12","DMSO_0uM",40.369,0
"Ro3280_5","Ro3280",2481,"D12","yP295_LT","D11",24.94,"LC",-15,"5","Yes","PLK1/CDK/c-myc/Rho","Cell cycle progression","D12","DMSO_0uM",67.072,0
"Roscovitine (Seliciclib_CYC202)_0.5","Roscovitine (Seliciclib_CYC202)",600,"D03","yP295_LT","F08",100,"CV1",0.33,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D03","DMSO_0uM",0.677,1
"Roscovitine (Seliciclib_CYC202)_5","Roscovitine (Seliciclib_CYC202)",492,"D03","yP295_LT","C08",100,"CV1",0.906,"5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D03","DMSO_0uM",2.131,0.173
"Ruxolitinib (INCB018424)_0.5","Ruxolitinib (INCB018424)",786,"D04","yP295_LT","E10",100,"CV1",0.512,"0.5","No","JAK/STAT/Pim","JAK/STAT","D04","DMSO_0uM",2.737,0.168
"Ruxolitinib (INCB018424)_5","Ruxolitinib (INCB018424)",678,"D04","yP295_LT","B10",100,"HI",3.053,"5","No","JAK/STAT/Pim","JAK/STAT","D04","DMSO_0uM",2.382,0.169
"S-Ruxolitinib (INCB018424)_0.5","S-Ruxolitinib (INCB018424)",2151,"D10","yP295_LT","G09",97.309,"CV1",0.017,"0.5","No","JAK/STAT/Pim","JAK/STAT","D10","DMSO_0uM",0.453,0.85
"S-Ruxolitinib (INCB018424)_5","S-Ruxolitinib (INCB018424)",2043,"D10","yP295_LT","D09",88.102,"CV1",-2.597,"5","No","JAK/STAT/Pim","JAK/STAT","D10","DMSO_0uM",2.72,0
"Saracatinib (AZD0530)_0.5","Saracatinib (AZD0530)",189,"D01","yP295_LT","G03",76.735,"CV2",-1.023,"0.5","No","Bcr-Abl/BTK","B Cell Receptor","D01","DMSO_0uM",6.807,0
"Saracatinib (AZD0530)_5","Saracatinib (AZD0530)",81,"D01","yP295_LT","D03",42.205,"LC",-2.486,"5","Yes","Bcr-Abl/BTK","B Cell Receptor","D01","DMSO_0uM",21.307,0
"SB202190 (FHPI)_0.5","SB202190 (FHPI)",414,"D02","yP295_LT","G06",98.956,"CV1",0.054,"0.5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D02","DMSO_0uM",2.741,0.178
"SB202190 (FHPI)_5","SB202190 (FHPI)",306,"D02","yP295_LT","D06",100,"CV1",0.443,"5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D02","DMSO_0uM",1.999,0.351
"SB203580_0.5","SB203580",378,"D02","yP295_LT","F06",100,"CV1",0.206,"0.5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D02","DMSO_0uM",3.649,0
"SB203580_5","SB203580",270,"D02","yP295_LT","C06",100,"CV1",0.971,"5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D02","DMSO_0uM",0.612,1
"SB216763_0.5","SB216763",342,"D02","yP295_LT","E06",100,"CV1",0.347,"0.5","No","GSK-3","Wnt","D02","DMSO_0uM",0.67,1
"SB216763_5","SB216763",234,"D02","yP295_LT","B06",100,"HI",2.225,"5","No","GSK-3","Wnt","D02","DMSO_0uM",1.593,0.329
"SB239063_0.5","SB239063",2982,"D14","yP295_LT","F10",100,"CV1",1.587,"0.5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D14","DMSO_0uM",1.583,0.847
"SB239063_5","SB239063",2874,"D14","yP295_LT","C10",100,"CV1",1.083,"5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D14","DMSO_0uM",1.401,0.675
"SB415286_0.5","SB415286",1689,"D08","yP295_LT","F11",100,"HI",5.695,"0.5","No","GSK-3","Wnt","D08","DMSO_0uM",3.859,0
"SB415286_5","SB415286",1581,"D08","yP295_LT","C11",100,"CV1",2.582,"5","No","GSK-3","Wnt","D08","DMSO_0uM",2.696,0
"SB590885_0.5","SB590885",1449,"D07","yP295_LT","F03",97.324,"CV1",-0.564,"0.5","No","MAPK/ERK","MAPK/ERK","D07","DMSO_0uM",1.644,0.34
"SB590885_5","SB590885",1341,"D07","yP295_LT","C03",100,"CV1",-0.153,"5","No","MAPK/ERK","MAPK/ERK","D07","DMSO_0uM",5.081,0.165
"SC-514_0.5","SC-514",2283,"D11","yP295_LT","E05",89.902,"CV1",-1.432,"0.5","No","IKK","NFkB","D11","DMSO_0uM",2.989,0.162
"SC-514_5","SC-514",2175,"D11","yP295_LT","B05",93.462,"CV1",-0.904,"5","No","IKK","NFkB","D11","DMSO_0uM",2.068,0.146
"SC1_0.5","SC1",2985,"D14","yP295_LT","F11",100,"CV1",0.926,"0.5","No","MAPK/ERK","MAPK/ERK","D14","DMSO_0uM",1.41,0.681
"SC1_5","SC1",2877,"D14","yP295_LT","C11",25.929,"LC",-7.249,"5","Yes","MAPK/ERK","MAPK/ERK","D14","DMSO_0uM",41.002,0
"Schisandrin B (Sch B)_0.5","Schisandrin B (Sch B)",2280,"D11","yP295_LT","E04",98.59,"CV1",-0.144,"0.5","No","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D11","DMSO_0uM",3.726,0.177
"Schisandrin B (Sch B)_5","Schisandrin B (Sch B)",2172,"D11","yP295_LT","B04",97.118,"CV1",-0.362,"5","No","ATM/ATR/DNA-PK/Chk","DNA Damage Response","D11","DMSO_0uM",1.823,0.172
"Selumetinib (AZD6244)_0.5","Selumetinib (AZD6244)",120,"D01","yP295_LT","E04",96.123,"CV1",-0.201,"0.5","No","MAPK/ERK","MAPK/ERK","D01","DMSO_0uM",0.551,1
"Selumetinib (AZD6244)_5","Selumetinib (AZD6244)",12,"D01","yP295_LT","B04",77.987,"CV2",-0.97,"5","No","MAPK/ERK","MAPK/ERK","D01","DMSO_0uM",1.489,0.335
"SGI-1776 free base_0.5","SGI-1776 free base",1251,"D06","yP295_LT","F09",95.005,"CV1",-0.666,"0.5","No","JAK/STAT/Pim","JAK/STAT","D06","DMSO_0uM",0.594,0.814
"SGI-1776 free base_5","SGI-1776 free base",1143,"D06","yP295_LT","C09",37.768,"LC",-4.961,"5","Yes","JAK/STAT/Pim","JAK/STAT","D06","DMSO_0uM",24.95,0
"Skepinone-L_0.5","Skepinone-L",2517,"D12","yP295_LT","E11",100,"HI",3.613,"0.5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D12","DMSO_0uM",3.545,0.156
"Skepinone-L_5","Skepinone-L",2409,"D12","yP295_LT","B11",91.102,"CV1",-2.918,"5","No","JNK/p38 MAPK/CaMK","JNK/p38/MAPK","D12","DMSO_0uM",5.079,0
"SL-327_0.5","SL-327",408,"D02","yP295_LT","G04",100,"CV1",1.225,"0.5","No","MAPK/ERK","MAPK/ERK","D02","DMSO_0uM",0.678,1
"SL-327_5","SL-327",300,"D02","yP295_LT","D04",100,"CV1",0.469,"5","No","MAPK/ERK","MAPK/ERK","D02","DMSO_0uM",1.203,0.522
"SMI-4a_0.5","SMI-4a",3231,"D15","yP295_LT","G09",100,"HI",4.359,"0.5","No","JAK/STAT/Pim","JAK/STAT","D15","DMSO_0uM",2.476,0.186
"SMI-4a_5","SMI-4a",3123,"D15","yP295_LT","D09",90.912,"CV1",-1.481,"5","No","JAK/STAT/Pim","JAK/STAT","D15","DMSO_0uM",1.437,0.478
"SNS-032 (BMS-387032)_0.5","SNS-032 (BMS-387032)",597,"D03","yP295_LT","F07",88.298,"CV1",-1.257,"0.5","No","PLK1/CDK/c-myc/Rho","Cell cycle progression","D03","DMSO_0uM",4.007,0
"SNS-032 (BMS-387032)_5","SNS-032 (BMS-387032)",489,"D03","yP295_LT","C07",15.571,"LC",-10.938,"5","Yes","PLK1/CDK/c-myc/Rho","Cell cycle progression","D03","DMSO_0uM",150,0
"SNS-314 Mesylate_0.5","SNS-314 Mesylate",636,"D03","yP295_LT","G08",93.221,"CV1",-0.602,"0.5","No","AUK","Cell cycle progression","D03","DMSO_0uM",3.118,0
"SNS-314 Mesylate_5","SNS-314 Mesylate",528,"D03","yP295_LT","D08",67.247,"CV2",-4.06,"5","No","AUK","Cell cycle progression","D03","DMSO_0uM",12.027,0
